ï»¿X,Y,FID,AÃ±o,IdAccident,Fecha,Mes,Dia_mes,Dia_semana,Hora,Hora_texto,Hora_aprox,RegiÃ³n,Comuna,Tipo_Accid,Tipo__CONA,Zona,UbicaciÃ³n,Causa__CON,Causa_Acci,Calle_Uno,Calle_Dos,Intersecci,NÃºmero,Ruta,Ubicaci_1,Calzada,Tipo_Calza,Estado_Cal,CondiciÃ³n,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,CUT_REG,CUT_PROV,CUT_COM,REGION,PROVINCIA,COMUNA1,Tipo_direc,Direccion,Lat,Lon,Archivo_Origen
-8133530.31504011,-4413223.57715035,1851,2023,1563874,2023/10/07 00:00:00+00,Octubre,7,SÃ¡bado,1899/12/30 00:00:00+00,05:00:00,5,REGION BIO BIO,CONCEPCION,OTRO TIPO,OTRO TIPO,URBANA,OTROS NO CONSIDERADOS,CAUSAS NO DETERMINADAS,CAUSAS NO DETERMINADAS,CAMINO A LOS CARROS, ,- CAMINO A LOS CARROS,3310, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Numero,"CAMINO A LOS CARROS 3310, ConcepciÃ³n",-36.81408,-73.064746,Siniestros_con_participación_de_motocicletas_2023.csv
-8135147.56617196,-4408008.08158233,1872,2023,1503526,2023/01/04 00:00:00+00,Enero,4,MiÃ©rcoles,1899/12/30 00:00:00+00,04:50:00,4,REGION BIO BIO,TALCAHUANO,VOLCADURA,VOLCADURA,RURAL,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE, , , ,0,RUTA 154,"5,9",BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Ruta,"RUTA 154 km 5,9",-36.776563,-73.079274,Siniestros_con_participación_de_motocicletas_2023.csv
-8135147.56617196,-4408008.08158233,1875,2023,1502739,2023/01/04 00:00:00+00,Enero,4,MiÃ©rcoles,1899/12/30 00:00:00+00,05:58:00,5,REGION BIO BIO,TALCAHUANO,VOLCADURA,VOLCADURA,RURAL,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE, , , ,0,RUTA 154,"5,9",BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Ruta,"RUTA 154 km 5,9",-36.776563,-73.079274,Siniestros_con_participación_de_motocicletas_2023.csv
-8134010.21798468,-4410578.74536829,1877,2023,1518866,2023/03/24 00:00:00+00,Marzo,24,Viernes,1899/12/30 00:00:00+00,10:20:00,10,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD MAYOR QUE MAXIMA PERMITIDA,JORGE ALESSANDRI RODRIGUEZ, ,- JORGE ALESSANDRI RODRIGUEZ,9000, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Numero,"JORGE ALESSANDRI RODRIGUEZ 9000, HualpÃ©n",-36.795057,-73.069057,Siniestros_con_participación_de_motocicletas_2023.csv
-8135690.36708899,-4406881.18569501,1881,2023,1536920,2023/06/03 00:00:00+00,Junio,3,SÃ¡bado,1899/12/30 00:00:00+00,01:35:00,1,REGION BIO BIO,TALCAHUANO,IMPACTO CON ANIMAL,OTRO TIPO,RURAL,TRAMO DE VIA RECTA,DEFICIENCIAS VIALES,ANIMALES SUELTOS VIA PUBLICA, , , ,0,RUTA 154,"6,9",BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Ruta,"RUTA 154 km 6,9",-36.768454,-73.08415,Siniestros_con_participación_de_motocicletas_2023.csv
-8139344.26117053,-4400819.21787305,1906,2023,1520265,2023/03/25 00:00:00+00,Marzo,25,SÃ¡bado,1899/12/30 00:00:00+00,22:20:00,22,REGION BIO BIO,TALCAHUANO,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD MAYOR QUE MAXIMA PERMITIDA,CRISTOBAL COLON, ,- CRISTOBAL COLON,4990, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,1,0,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"CRISTOBAL COLON 4990, Talcahuano",-36.724819,-73.116974,Siniestros_con_participación_de_motocicletas_2023.csv
-8131816.09239777,-4415030.79107834,1962,2023,1565764,2023/10/14 00:00:00+00,Octubre,14,SÃ¡bado,1899/12/30 00:00:00+00,17:05:00,17,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ANIBAL PINTO, ,- ANIBAL PINTO,442, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Numero,"ANIBAL PINTO 442, ConcepciÃ³n",-36.827076,-73.049347,Siniestros_con_participación_de_motocicletas_2023.csv
-8132652.34283599,-4414788.76126625,2022,2023,1520676,2023/03/30 00:00:00+00,Marzo,30,Jueves,1899/12/30 00:00:00+00,18:50:00,18,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÃALIZACION,SEÃALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,LOS CARRERA,ANGOL,ANGOL - LOS CARRERA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"ANGOL & LOS CARRERA, ConcepciÃ³n",-36.825336,-73.056859,Siniestros_con_participación_de_motocicletas_2023.csv
-8138512.43334436,-4417200.50360213,2054,2023,1522429,2023/04/01 00:00:00+00,Abril,1,SÃ¡bado,1899/12/30 00:00:00+00,10:03:00,10,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION LATERAL,COLISION,URBANA,CRUCE SIN SEÃALIZACION,IMPRUDENCIA DEL CONDUCTOR,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,LOS ACACIOS,LAS ARAUCARIAS,LAS ARAUCARIAS - LOS ACACIOS,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Interseccion,"LAS ARAUCARIAS & LOS ACACIOS, San Pedro de la Paz",-36.842676,-73.109501,Siniestros_con_participación_de_motocicletas_2023.csv
-8137167.0161046,-4409831.57511375,2090,2023,1521406,2023/04/04 00:00:00+00,Abril,4,Martes,1899/12/30 00:00:00+00,17:15:00,17,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÃALIZACION,SEÃALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,TOSCANIA,PATRIA VIEJA,PATRIA VIEJA - TOSCANIA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,1,0,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Interseccion,"PATRIA VIEJA & TOSCANIA, HualpÃ©n",-36.789682,-73.097415,Siniestros_con_participación_de_motocicletas_2023.csv
-8138793.05990661,-4408035.24480585,2167,2023,1522997,2023/04/11 00:00:00+00,Abril,11,Martes,1899/12/30 00:00:00+00,07:20:00,7,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LAS GOLONDRINAS,GRAN BRETAÃA,GRAN BRETAÃA - LAS GOLONDRINAS,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Interseccion,"GRAN BRETAÃA & LAS GOLONDRINAS, HualpÃ©n",-36.776758,-73.112022,Siniestros_con_participación_de_motocicletas_2023.csv
-8129247.3022516,-4428394.02880024,2173,2023,1525420,2023/04/11 00:00:00+00,Abril,11,Martes,1899/12/30 00:00:00+00,18:15:00,18,REGION BIO BIO,CHIGUAYANTE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,MANUEL RODRIGUEZ,LOS HEROES,LOS HEROES - MANUEL RODRIGUEZ,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,0,8,81,8103,BiobÃ­o,ConcepciÃ³n,Chiguayante,Interseccion,"LOS HEROES & MANUEL RODRIGUEZ, Chiguayante",-36.923105,-73.026271,Siniestros_con_participación_de_motocicletas_2023.csv
-8139610.43862985,-4416297.95299422,2193,2023,1525502,2023/04/12 00:00:00+00,Abril,12,MiÃ©rcoles,1899/12/30 00:00:00+00,21:00:00,21,REGION BIO BIO,SAN PEDRO DE LA PAZ,ATROPELLO,ATROPELLO,URBANA,CRUCE SIN SEÃALIZACION,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,LAS TORCAZAS,DIAGONAL BIO BIO,DIAGONAL BIO BIO - LAS TORCAZAS,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,1,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Interseccion,"DIAGONAL BIO BIO & LAS TORCAZAS, San Pedro de la Paz",-36.836187,-73.119365,Siniestros_con_participación_de_motocicletas_2023.csv
-8136352.23387508,-4408733.02560576,2227,2023,1524203,2023/04/15 00:00:00+00,Abril,15,SÃ¡bado,1899/12/30 00:00:00+00,11:00:00,11,REGION BIO BIO,TALCAHUANO,COLISION,COLISION,URBANA,CRUCE CON SEÃAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,LAS GOLONDRINAS,2 PONIENTE,2 PONIENTE - LAS GOLONDRINAS,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Interseccion,"2 PONIENTE & LAS GOLONDRINAS, Talcahuano",-36.781779,-73.090096,Siniestros_con_participación_de_motocicletas_2023.csv
-8133009.67840143,-4415159.52377465,2260,2023,1525970,2023/04/17 00:00:00+00,Abril,17,Lunes,1899/12/30 00:00:00+00,21:25:00,21,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,ARTURO PRAT,MAIPU,ARTURO PRAT - MAIPU,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"ARTURO PRAT & MAIPU, ConcepciÃ³n",-36.828002,-73.060069,Siniestros_con_participación_de_motocicletas_2023.csv
-8131066.81932862,-4420709.71126162,2303,2023,1527289,2023/04/20 00:00:00+00,Abril,20,Jueves,1899/12/30 00:00:00+00,17:20:00,17,REGION BIO BIO,CHIGUAYANTE,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÃALIZACION,SEÃALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,CAMINO A CHIGUAYANTE,PASCUAL BINIMELIS,CAMINO A CHIGUAYANTE - PASCUAL BINIMELIS,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,NUBLADO,0,1,0,0,8,81,8103,BiobÃ­o,ConcepciÃ³n,Chiguayante,Interseccion,"CAMINO A CHIGUAYANTE & PASCUAL BINIMELIS, Chiguayante",-36.8679,-73.042616,Siniestros_con_participación_de_motocicletas_2023.csv
-8137660.71810192,-4416724.76796389,2304,2023,1527729,2023/04/20 00:00:00+00,Abril,20,Jueves,1899/12/30 00:00:00+00,19:00:00,19,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE SIN SEÃALIZACION,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,LOS RAULIES,LAS TORRES,LAS TORRES - LOS RAULIES,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,HUMEDO,NUBLADO,0,0,0,1,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Interseccion,"LAS TORRES & LOS RAULIES, San Pedro de la Paz",-36.839256,-73.10185,Siniestros_con_participación_de_motocicletas_2023.csv
-8131418.36628054,-4410865.53370173,2305,2023,1525239,2023/04/20 00:00:00+00,Abril,20,Jueves,1899/12/30 00:00:00+00,20:00:00,20,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,CRUCE CON SEÃAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,VICTOR SOLAR MANZANO,VICTOR PACHECO BARRERA,VICTOR PACHECO BARRERA - VICTOR SOLAR MANZANO,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,HUMEDO,LLUVIA,0,0,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"VICTOR PACHECO BARRERA & VICTOR SOLAR MANZANO, ConcepciÃ³n",-36.79712,-73.045774,Siniestros_con_participación_de_motocicletas_2023.csv
-8129174.27666564,-4428658.73951844,2330,2023,1527434,2023/04/22 00:00:00+00,Abril,22,SÃ¡bado,1899/12/30 00:00:00+00,23:15:00,23,REGION BIO BIO,CHIGUAYANTE,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÃALIZACION,SEÃALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,CHIGUAY,MANUEL RODRIGUEZ,CHIGUAY - MANUEL RODRIGUEZ,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,1,8,81,8103,BiobÃ­o,ConcepciÃ³n,Chiguayante,Interseccion,"CHIGUAY & MANUEL RODRIGUEZ, Chiguayante",-36.925006,-73.025615,Siniestros_con_participación_de_motocicletas_2023.csv
-8131110.23393003,-4414346.6723696,2341,2023,1526289,2023/04/23 00:00:00+00,Abril,23,Domingo,1899/12/30 00:00:00+00,14:55:00,14,REGION BIO BIO,CONCEPCION,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,PAICAVI,FREIRE,FREIRE - PAICAVI,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"FREIRE & PAICAVI, ConcepciÃ³n",-36.822157,-73.043006,Siniestros_con_participación_de_motocicletas_2023.csv
-8139018.70445879,-4416789.16843684,2351,2023,1525522,2023/04/24 00:00:00+00,Abril,24,Lunes,1899/12/30 00:00:00+00,12:35:00,12,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION LATERAL,COLISION,URBANA,CRUCE SIN SEÃALIZACION,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,PEDRO AGUIRRE CERDA,LUIS GOMEZ DE VIDAURRE,LUIS GOMEZ DE VIDAURRE - PEDRO AGUIRRE CERDA,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,1,0,0,0,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Interseccion,"LUIS GOMEZ DE VIDAURRE & PEDRO AGUIRRE CERDA, San Pedro de la Paz",-36.839719,-73.114049,Siniestros_con_participación_de_motocicletas_2023.csv
-8135937.38100929,-4410733.88533686,2363,2023,1525888,2023/04/25 00:00:00+00,Abril,25,Martes,1899/12/30 00:00:00+00,03:00:00,3,REGION BIO BIO,HUALPEN,CHOQUE FRONTAL,CHOQUE,URBANA,CRUCE CON SEÃAL CEDA EL PASO,VELOCIDAD IMPRUDENTE,VELOCIDAD MAYOR QUE MAXIMA PERMITIDA,CRISTOBAL COLON,LOS CONQUISTADORES,CRISTOBAL COLON - LOS CONQUISTADORES,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Interseccion,"CRISTOBAL COLON & LOS CONQUISTADORES, HualpÃ©n",-36.796173,-73.086369,Siniestros_con_participación_de_motocicletas_2023.csv
-8142139.87018932,-4424351.33958559,2431,2023,1583394,2023/12/30 00:00:00+00,Diciembre,30,SÃ¡bado,1899/12/30 00:00:00+00,01:01:00,1,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION,COLISION,RURAL,TRAMO DE VIA RECTA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD, , , ,0,RUTA 160,11,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Ruta,RUTA 160 km 11,-36.894067,-73.142087,Siniestros_con_participación_de_motocicletas_2023.csv
-8139527.45903314,-4416438.94652905,2451,2023,1514284,2023/03/03 00:00:00+00,Marzo,3,Viernes,1899/12/30 00:00:00+00,08:25:00,8,REGION BIO BIO,SAN PEDRO DE LA PAZ,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL PEATON,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,PEDRO AGUIRRE CERDA,DIAGONAL BIO BIO,DIAGONAL BIO BIO - PEDRO AGUIRRE CERDA,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Interseccion,"DIAGONAL BIO BIO & PEDRO AGUIRRE CERDA, San Pedro de la Paz",-36.837201,-73.118619,Siniestros_con_participación_de_motocicletas_2023.csv
-8132636.36562815,-4411186.94048577,2467,2023,1546272,2023/07/06 00:00:00+00,Julio,6,Jueves,1899/12/30 00:00:00+00,08:20:00,8,REGION BIO BIO,TALCAHUANO,CHOQUE LADO/LADO,CHOQUE,RURAL,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE, , , ,0,RUTA 154,"3,1",BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Ruta,"RUTA 154 km 3,1",-36.799432,-73.056715,Siniestros_con_participación_de_motocicletas_2023.csv
-8138083.95475026,-4411457.62369542,2477,2023,1500993,2023/01/01 00:00:00+00,Enero,1,Domingo,1899/12/30 00:00:00+00,05:30:00,5,REGION BIO BIO,HUALPEN,CHOQUE,CHOQUE,URBANA,CRUCE CON SEÃAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,GRAN BRETAÃA,OCEANO PACIFICO,GRAN BRETAÃA - OCEANO PACIFICO,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Interseccion,"GRAN BRETAÃA & OCEANO PACIFICO, HualpÃ©n",-36.801379,-73.105652,Siniestros_con_participación_de_motocicletas_2023.csv
-8132027.17257569,-4414288.96158512,2531,2023,1501247,2023/01/03 00:00:00+00,Enero,3,Martes,1899/12/30 00:00:00+00,10:57:00,10,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,CRUCE CON SEÃAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,COLO COLO,LAS HERAS,COLO COLO - LAS HERAS,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"COLO COLO & LAS HERAS, ConcepciÃ³n",-36.821742,-73.051243,Siniestros_con_participación_de_motocicletas_2023.csv
-8135958.51380124,-4406317.87751641,2552,2023,1549369,2023/07/19 00:00:00+00,Julio,19,MiÃ©rcoles,1899/12/30 00:00:00+00,10:30:00,10,REGION BIO BIO,TALCAHUANO,VOLCADURA,VOLCADURA,RURAL,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE, , , ,0,RUTA 154,"7,4",BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Ruta,"RUTA 154 km 7,4",-36.7644,-73.086559,Siniestros_con_participación_de_motocicletas_2023.csv
-8140819.65354493,-4400779.64617079,2567,2023,1508752,2023/02/02 00:00:00+00,Febrero,2,Jueves,1899/12/30 00:00:00+00,16:45:00,16,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEÃAL CEDA EL PASO,DESOBEDIENCIA A SEÃALIZACION,SEÃALIZACION DESOBEDECER SEÃAL CEDA EL PASO,PEDRO MONTT,LA MARINA,LA MARINA - PEDRO MONTT,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Interseccion,"LA MARINA & PEDRO MONTT, Talcahuano",-36.724534,-73.130227,Siniestros_con_participación_de_motocicletas_2023.csv
-8143031.10435193,-4416883.55991116,2602,2023,1514300,2023/03/04 00:00:00+00,Marzo,4,SÃ¡bado,1899/12/30 00:00:00+00,22:50:00,22,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEÃAL PARE,ALCOHOL EN CONDUCTOR,CONDUCCION BAJO LA INFLUENCIA DEL ALCOHOL,SEGUNDA LONGITUDINAL,COSTANERA,COSTANERA - SEGUNDA LONGITUDINAL,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,2,0,0,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Interseccion,"COSTANERA & SEGUNDA LONGITUDINAL, San Pedro de la Paz",-36.840398,-73.150093,Siniestros_con_participación_de_motocicletas_2023.csv
-8128068.87412206,-4431838.29039106,2603,2023,1503749,2023/01/04 00:00:00+00,Enero,4,MiÃ©rcoles,1899/12/30 00:00:00+00,07:50:00,7,REGION BIO BIO,CHIGUAYANTE,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÃALIZACION,SEÃALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,MANUEL RODRIGUEZ,PORVENIR,MANUEL RODRIGUEZ - PORVENIR,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8103,BiobÃ­o,ConcepciÃ³n,Chiguayante,Interseccion,"MANUEL RODRIGUEZ & PORVENIR, Chiguayante",-36.947836,-73.015685,Siniestros_con_participación_de_motocicletas_2023.csv
-8131736.74002421,-4414140.16654831,2647,2023,1514477,2023/03/05 00:00:00+00,Marzo,5,Domingo,1899/12/30 00:00:00+00,19:00:00,19,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,TUCAPEL,LAS HERAS,LAS HERAS - TUCAPEL,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"LAS HERAS & TUCAPEL, ConcepciÃ³n",-36.820672,-73.048634,Siniestros_con_participación_de_motocicletas_2023.csv
-8141425.42249891,-4420661.37111697,2674,2023,1552273,2023/08/10 00:00:00+00,Agosto,10,Jueves,1899/12/30 00:00:00+00,10:00:00,10,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION,COLISION,RURAL,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO, , , ,0,RUTA 160,8,BIDIRECCIONAL,CONCRETO,REGULAR,SECO,DESPEJADO,0,1,0,1,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Ruta,RUTA 160 km 8,-36.867553,-73.135669,Siniestros_con_participación_de_motocicletas_2023.csv
-8138562.73990243,-4409413.73861755,2700,2023,1508252,2023/02/05 00:00:00+00,Febrero,5,Domingo,1899/12/30 00:00:00+00,13:44:00,13,REGION BIO BIO,HUALPEN,VOLCADURA,VOLCADURA,URBANA,CRUCE CON SEÃAL PARE,IMPRUDENCIA DEL CONDUCTOR,"ADELANTAMIENTO EN CRUCE, CURVA, CUESTA, PUENTE",GRAN BRETAÃA,DOS,DOS - GRAN BRETAÃA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Interseccion,"DOS & GRAN BRETAÃA, HualpÃ©n",-36.786676,-73.109953,Siniestros_con_participación_de_motocicletas_2023.csv
-8138852.45508885,-4416554.07457989,2702,2023,1503421,2023/01/05 00:00:00+00,Enero,5,Jueves,1899/12/30 00:00:00+00,20:30:00,20,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE SIN SEÃALIZACION,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,PEDRO AGUIRRE CERDA,LOS BATROS,LOS BATROS - PEDRO AGUIRRE CERDA,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Interseccion,"LOS BATROS & PEDRO AGUIRRE CERDA, San Pedro de la Paz",-36.838029,-73.112556,Siniestros_con_participación_de_motocicletas_2023.csv
